Cuisine,Ingredients,Image,Url
焗烤鮮蔬馬鈴薯泥,{馬鈴薯:4顆}{水煮蛋:2顆}{花椰菜,番茄切片:適量}{玉米,起司絲,美奶滋:適量}{鹽,黑胡椒粉:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/82386/large_09482ecfb948598d.jpg,https://icook.tw/recipes/82386
焗烤咖哩[小心上癮],{牛頭牌咖哩-原味:2錠}{洋蔥:半顆}{清水:2杯}{披薩起司:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/80544/large_423d475541813d19.jpg,https://icook.tw/recipes/80544
焗烤夏威夷壽司「元本山海苔」,{元本山海苔:4片}{白飯:4飯碗}{沙拉醬:適量}{蕃茄醬:適量}{鳳梨罐頭(小):1罐}{培根:4片}{焗烤專用起司絲:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/81981/large_4013a36b76e81e3f.jpg,https://icook.tw/recipes/81981
綜合蔬焗烤馬鈴薯.Mrs TNK,{馬鈴薯:1顆}{木耳:2朵}{藜麥:1匙}{紅蘿蔔:20g}{蘑菇:1顆}{起司:適量}{黑胡椒:適量}{鹽:適量}{奶油:1小匙}{義大利麵紅醬:適量}{巴西里:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/81960/large_4b7e126f2e2ca57a.jpg,https://icook.tw/recipes/81960
焗烤披薩吐司,{吐司:1片}{乳酪絲:適量}{番茄醬:適量}{內餡：:／}{玉米:適量}{鮪魚:適量}{火腿丁:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/81420/large_9d21673d456725b8.jpg,https://icook.tw/recipes/81420
蘿勒奶醬焗烤水餃,{水餃:7-8顆}{舞菇:50g}{洋蔥切丁:半小顆}{蒜頭切末:2瓣}{九層塔或蘿勒:一小把}{小菠菜:一把}{櫛瓜切塊:一小段}{鮮奶:適量}{Pizza用起司絲:適量}{鮮味炒手:1小匙}{粗粒黑胡椒粉:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/81279/large_5ae7aa4053c2b96a.jpg,https://icook.tw/recipes/81279
焗烤海鮮飯,{洋蔥丁:30克}{蒜末:20克}{水:1/2杯}{白飯:2碗}{鮮蝦:6尾}{蛤仔:6顆}{鮮魚丁:150克}{紅番茄丁:30克}{玉米粒:2大匙}{九層塔末:適量}{鹽:1/3小匙}{黑胡椒粒:適量}{起司絲:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/80753/large_d60bd96d2fbc243b.jpg,https://icook.tw/recipes/80753
焗烤法式吐司,{白吐司:4片}{雞蛋:2顆}{熱狗:2條}{起司:2片}{牛奶:30~50cc},https://tokyo-kitchen.icook.network/uploads/recipe/cover/80610/large_636df66b55acb1ef.jpg,https://icook.tw/recipes/80610
焗烤櫛瓜鑲青蔬,{櫛瓜:2條}{庫斯庫斯:1/2杯}{番茄:一顆}{洋蔥:半顆}{起司:適量}{橄欖油/香料海鹽:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/80374/large_7e2eafd0456f70bc.jpg,https://icook.tw/recipes/80374
 泡菜焗烤水餃,{水餃:16顆}{乳酪絲:適量}{泡菜汁:2大匙}{泡菜:120g}{巴西里末:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/80343/large_567051829f08edde.jpg,https://icook.tw/recipes/80343
