Cuisine,Ingredients,Image,Url
［電鍋菜］豆䜴蒸排骨,{肋排:250-300g}{豆䜴:兩匙}{辣椒:一根}{姜:一片}{蒜:兩瓣}{蔥:兩根}{鹽:半匙}{砂糖:半匙}{太白粉:一匙}{植物油:一匙}{蠔油:一匙}{米酒:一匙}{水:3匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/234916/large_d46a6a6ae49447b8.jpg,https://icook.tw/recipes/234916
奶黃包,{低筋麵粉:125克}{高筋麵粉:60克}{奶粉:70克}{細砂糖:40克}{鹽:3克}{即溶酵母粉:3克}{椰子油:12克}{水:90毫升}{鹹鴨蛋黃（蒸熟）:2顆}{細砂糖:30克}{芝麻油:少許}{奶粉:70克}{無鹽奶油:100克}{起司粉:3克}{Abeego 蜂蠟布:1個}{JIA 蒸鍋蒸籠:1個},https://tokyo-kitchen.icook.network/uploads/recipe/cover/233386/large_b4a8edb8486173a8.jpg,https://icook.tw/recipes/233386
叉燒菠蘿包,{蜜汁叉燒醬:200克}{高筋麵粉:200克}{速發乾酵母:1/4茶匙}{溫鮮奶:135克}{細砂糖:20克}{鹽:0.5克}{無鹽奶油:20克}{無鹽奶油:25克}{糖粉:25克}{雞蛋:半顆（淨重約25克）}{低筋麵粉:65克}{Abeego 蜂蠟布:1個},https://tokyo-kitchen.icook.network/uploads/recipe/cover/231752/large_cccbead76c9e5903.jpg,https://icook.tw/recipes/231752
愛柴～珍珠丸子,{糯米:一米杯}{絞肉:300g}{醬油:1/2大匙}{麻油:1/2大匙}{米酒:1/2大匙}{胡椒粉:少許}{鹽:1小匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/231294/large_02699ca94d5914b1.jpg,https://icook.tw/recipes/231294
蜜汁叉燒（附叉燒醬作法）,{豬梅花肉塊:1塊（約300g）}{麻油:1大匙}{蠔油:2大匙}{味霖:2大匙}{醬油:3大匙}{米酒:2大匙}{蒜片:2瓣}{薑:3片}{味噌:1大匙}{蜂蜜:6大匙}{青蔥:1支}{雞蛋:1顆}{水:1大匙}{蜂蜜:2大匙}{麥芽:1大匙}{沙拉油:30g}{薑:3片}{青蔥:1支}{黃砂糖:5大匙}{紅麴醬:2大匙}{叉燒肉碎丁:100g}{醃肉的汁:3大匙}{白胡椒粉:1/8茶匙}{太白粉:10克}{低筋麵粉:40g}{水:50g}{麻油:1茶匙}{Abeego 蜂蠟布:1個}{OXO 好好握矽膠餐夾:1個}{FISKARS 不沾平底鍋:1個}{TGM 大馬士革鋼廚具刀:1個},https://tokyo-kitchen.icook.network/uploads/recipe/cover/230419/large_14876cb07c85fefc.jpg,https://icook.tw/recipes/230419
【影片教學】慢煮桂花蜜汁叉燒,{半肥瘦枚頭:半斤}{叉燒醬:2大匙}{玫瑰露:2小匙}{桂花糖（醃肉用）:2大匙}{桂花糖（掃面用）:2大匙}{熱水（掃面用）:1大匙}{五香粉:1小匙}{甘草粉  （沒有可略）:1小匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/216059/large_042c0bbe0c1c1e67.jpg,https://icook.tw/recipes/216059
【影片教學】避風塘素腐皮卷,{腐皮:1片}{甘筍:1條}{冬菇:5隻}{木耳:6片}{韭黃:1束}{蔥:1棵}{蒜頭:1個}{指天椒（鮮）:2隻}{指天椒（乾）:2隻}{豆豉:1小匙}{生粉:1小匙}{水:50ml}{七味粉:1小匙}{鹽（炒料用）:半小匙}{鹽（回鑊用）:半小匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/214743/large_427f68b5616011e0.jpg,https://icook.tw/recipes/214743
懷舊紅豆砵仔糕,{紅豆:150克}{再來米粉:300克}{澄粉（小麥澄粉）:15克}{黃糖:180-200克}{水:900毫升},https://tokyo-kitchen.icook.network/uploads/recipe/cover/210860/large_ef13b7542609f4b2.jpg,https://icook.tw/recipes/210860
【影片】港式香酥椰子塔,{無鹽奶油:65克}{糖粉:30克}{雞蛋:1個}{中筋麵粉:130克}{溶化奶油:30克}{糖粉:70克}{椰絲:80克}{雞蛋:1個}{牛奶:60毫升}{低筋麵粉:20克}{泡打粉:3克},https://tokyo-kitchen.icook.network/uploads/recipe/cover/209873/large_d7e3865ac4d9a44a.jpg,https://icook.tw/recipes/209873
港式碗仔翅,{豬肉/雞肉:70克}{黑木耳:40克}{香菇:數隻}{冬粉:50克}{雞蛋:1個}{雞高湯:800毫升}{太白粉:2大匙}{黑醬油:2大匙}{醬油:1大匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/186935/large_f798f73a02b2c954.jpg,https://icook.tw/recipes/186935
港式咖喱魚丸,{魚丸:600克}{蒜末:3小匙}{咖喱粉:2大匙}{蠔油:1大匙}{鹽:1／4小匙}{糖:1小匙}{醬油:1小匙}{水:400毫升},https://tokyo-kitchen.icook.network/uploads/recipe/cover/182312/large_66d9313718a27b39.jpg,https://icook.tw/recipes/182312
【港式】西多士 簡單快速早餐,{方包:4片}{花生醬:2湯匙}{蛋:1隻}{奶:100毫升}{糖:10克}{牛油:10克}{糖醬／蜂蜜:／}{牛油:／},https://tokyo-kitchen.icook.network/uploads/recipe/cover/206259/large_f4459e85860431cf.jpg,https://icook.tw/recipes/206259
楊枝甘露,{大芒果:2個}{柚子或葡萄柚果肉:200g}{椰槳:100CC}{鮮奶:200CC}{冰糖:50g}{西谷米:100g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/206215/large_ccfb7c58a940dda6.jpg,https://icook.tw/recipes/206215
珍珠丸子,{豬絞肉:100g}{芹菜(切丁):1/2支}{乾燥香菇(泡軟後切丁):2朵}{香油:1小匙}{醬油:1/2小匙}{鹽:適量}{白胡椒粉:適量}{米酒:1大匙}{糯米(泡水瀝乾):3大匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/204724/large_de88b89cc2c51a43.jpg,https://icook.tw/recipes/204724
【港式】豆沙燒餅,{糯米粉:100克}{熱水:80克}{植物油:10克}{紅豆蓉:110克},https://tokyo-kitchen.icook.network/uploads/recipe/cover/204504/large_e7df73317d7648b4.jpg,https://icook.tw/recipes/204504
【影片教學】蝦膠釀雞翼,{雞全翼:4隻}{玉米:2-3大匙}{蝦:6隻}{生粉:3-4大匙}{芫茜:1棵}{蜜糖水:2-3大匙}{胡椒粉:1小匙}{老抽:1/4 小匙}{鹽:1/3 小匙}{糖:1小匙}{醬油（生抽）:1小匙}{料酒:1小匙}{魚露:1小匙}{生粉:1小匙}{胡椒粉:半小匙}{鹽:1/4 小匙}{糖:半小匙}{料酒:1小匙}{麻油:半小匙}{生粉:半小匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/202475/large_1e179d3fa728842d.jpg,https://icook.tw/recipes/202475
【港式】懷舊香蕉糕,{糯米粉:60克}{粘米粉:30克}{白糖:40克}{水:90克}{香蕉香油:1/3茶匙}{（糕粉） 糯米粉:20克},https://tokyo-kitchen.icook.network/uploads/recipe/cover/201253/large_85f2688d8ec043e5.jpg,https://icook.tw/recipes/201253
【港式】蛋塔,{（撻皮）低筋麵粉:130克}{（撻皮）無鹽牛油（室溫）:60克}{（撻皮） 糖:20克}{（撻皮）蛋黃:1個}{（撻皮）鹽:1/6茶匙}{（蛋漿） 水（熟）:100克}{（蛋漿）淡奶:40克}{（蛋漿）全蛋:1隻}{（蛋漿）蛋黃:1隻}{（蛋漿）糖:45克}{（蛋漿）雲尼拿香油:1茶匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/199978/large_7d423c009381395b.jpg,https://icook.tw/recipes/199978
豆豉排骨 - {港式飲茶 經典},{小排骨:400g}{糖:2小匙}{沙拉油(花生油):1大匙}{薑片:5片}{鹽:2/3小匙}{米酒:1大匙}{太白粉:1.5大匙}{乾豆豉:1.5小匙}{蒜末:5瓣}{辣椒(可省):1根}{蔥絲(可省):適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/199343/large_ee3564562848c1a7.jpg,https://icook.tw/recipes/199343
港式羅宋湯,{牛大骨/牛腱肉:300克}{洋蔥:1個}{西洋芹:3枝}{高麗菜:半個}{牛蕃茄:3個}{紅蘿蔔:2根}{月桂葉:2片}{牛高湯:1200毫升}{蕃茄膏:3大匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/184204/large_611379bd3b8f09fa.jpg,https://icook.tw/recipes/184204
【港式】黑糖馬拉糕,{蛋:3隻}{黑糖:70克}{低筋麵粉:100克}{吉士粉:20克}{泡打粉:1茶匙}{牛奶:50毫升}{水:25毫升}{無鹽牛油溶液:20克},https://tokyo-kitchen.icook.network/uploads/recipe/cover/196604/large_1a356be721724c32.jpg,https://icook.tw/recipes/196604
美味的靈魂～冰火菠蘿油 ,{冰凍鹽奶油片:8片}{高筋麵粉:160g}{低筋麵粉:50g}{牛奶:80g}{食鹽:2g}{砂糖:35g}{全蛋（小）:1顆}{速發酵母:3g}{無鹽奶油:20g}{無鹽奶油:45g}{糖粉:70g}{全蛋（小）:1顆}{低筋麵粉:125g}{食鹽:1g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/192960/large_a499fe38d474f0e3.jpg,https://icook.tw/recipes/192960
港式沙嗲/沙茶牛肉麵,{即食麵:2包}{牛肉:200克}{蒜末:1小匙}{沙嗲或沙茶醬:3大匙}{花生醬:2大匙}{醬油:半大匙}{糖:1小匙}{太白粉:1小匙}{水:50毫升},https://tokyo-kitchen.icook.network/uploads/recipe/cover/182964/large_a28ba999c4da9581.jpg,https://icook.tw/recipes/182964
港式奶皇包,{全蛋:4顆}{糖:80g}{奶油(融化):50g}{油:25g}{牛奶:225ml}{中筋麵粉:100g}{中筋麵粉:400g}{速發酵母粉:6g}{糖:1大匙}{鹽:1搓}{溫水:215g}{油:1大匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/182348/large_695ecd0a1162fd90.jpg,https://icook.tw/recipes/182348
自制香滑鮮蝦腸粉,{蝦仁:200克}{蔥粒:適量}{海鹽:適量}{白糖:適量}{胡椒粉:適量}{麻油:適量}{太白粉:適量}{海鹽:0.25茶匙}{粘米粉:90克}{太白粉:30克}{清水:240克}{冰糖:10克}{清水:25克}{生油:25克}{腸粉布:1}{腸粉盤:1}{膠片:1}{膠刮刀:1},https://tokyo-kitchen.icook.network/uploads/recipe/cover/182210/large_1e83f63dd7354fff.jpg,https://icook.tw/recipes/182210
 港式焗烤起司菠蘿叉燒飯,{罐頭鳳梨:2片 ( 切丁)}{叉燒:半斤 ( 切片 )}{蛋:2個 ( 打散 )}{白飯:2碗}{披薩起司:適量}{蕃茄:1個 ( 切丁 )}{茄汁:3湯匙}{糖:1湯匙}{水:200cc},https://tokyo-kitchen.icook.network/uploads/recipe/cover/177460/large_9e9f46e08d03827a.jpg,https://icook.tw/recipes/177460
香脆奶油豬仔包【港式茶餐廳】,{酵母:7克}{高筋麵粉:150克}{中筋麵粉:150克}{糖:1大匙}{油:2大匙}{牛奶:120毫升},https://tokyo-kitchen.icook.network/uploads/recipe/cover/154555/large_9a512318b9187737.jpg,https://icook.tw/recipes/154555
港式海鮮煲粥,{白米:1杯}{水:3杯}{蛤蜊:10顆}{鮮蝦:5-6隻}{透抽:1尾}{肉片或豬肝:適量}{白胡椒粉:少許}{芹菜末:少許}{油條:半至1條},https://tokyo-kitchen.icook.network/uploads/recipe/cover/172707/large_c3732fd7bbca932e.jpg,https://icook.tw/recipes/172707
