Cuisine,Ingredients,Image,Url
影音示範 泰式涼拌蔬食 輕食低卡料理,{香菜:適量}{小黃瓜:3-4根}{玉米筍:5-6根}{辣椒末:適量}{煮滾後的魚露:1大匙}{檸檬汁:3大匙}{砂糖:3-4大匙}{蒜泥:1-2粒},https://tokyo-kitchen.icook.network/uploads/recipe/cover/84437/large_cfa76ee3d29a97eb.jpg,https://icook.tw/recipes/84437
《減肥小吃》①大阪燒,{大阪燒餅粉:100克}{清水:100毫升}{雞蛋:2隻}{椰菜(高麗菜):160克(約半個)}{蟹棒:4-5條}{蝦肉:4-5隻}{大阪燒醬:適量}{海苔未/柴魚片:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/84438/large_17f31ae6c05f74d6.jpg,https://icook.tw/recipes/84438
♥我的手作料理♥ 明太子蒟蒻麵,{蒟蒻麵條:200g}{明太子:1大匙}{小黃瓜:1條}{柴魚:適量}{昆布醬油:2大匙}{水:500cc},https://tokyo-kitchen.icook.network/uploads/recipe/cover/84326/large_f05879759b4ae66b.jpg,https://icook.tw/recipes/84326
【空姐愛煮菜】蔬果烤雞胸肉沙拉,{葡萄柚:1顆}{雞胸肉:1塊}{萵苣:少許}{奶油:10g}{藍苺:適量}{優格:200g}{鹽巴:少許}{羅勒葉:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/84325/large_6c559745c84e629f.jpg,https://icook.tw/recipes/84325
「纖吃纖盈」蒟蒻米 : 日式鮮食炊飯,{纖吃纖盈 低卡珍珠蒟蒻米:一包}{白米:二杯}{燕麥:半杯}{竹筍:一條}{鮮香菇:4-5朵}{雪白菇:少許}{玉米筍:一盒}{綠花椰菜:少許}{調味料: 日式醬油:適量}{清酒:少許}{高湯:少許}{鹽:適量}{和風醬:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/84184/large_c219764fc75a8c3f.jpg,https://icook.tw/recipes/84184
鮮果法式土司,{吐司:2片}{雞蛋:1顆}{牛奶:20CC}{蜂蜜:適量}{奶油:適量}{水果:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/84167/large_4af6be2b90b521cf.jpg,https://icook.tw/recipes/84167
纖吃纖盈 蒟蒻涼麵-昆布鰹露,{纖吃纖盈 蒟蒻涼麵-昆布鰹露:1包}{白木耳:20G}{小黃瓜:1根},https://tokyo-kitchen.icook.network/uploads/recipe/cover/84077/large_67725dd552ebf59e.jpg,https://icook.tw/recipes/84077
高纖低卡養生飯_纖吃纖盈,{低卡珍珠米:100g}{紅色番薯:約100g}{芋頭:約100g}{黃色番薯:約100g}{白米:約200g}{水:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/83809/large_0b9d057e9828d1a3.jpg,https://icook.tw/recipes/83809
簡單準備中餐壽司飯-低卡珍珠蒟蒻米,{低卡珍珠蒟蒻米:1包}{白米:2杯}{水:2.5杯}{玉米粒:1罐}{海苔:數片}{肉鬆:1碗},https://tokyo-kitchen.icook.network/uploads/recipe/cover/83789/large_9305372a28d807b3.jpg,https://icook.tw/recipes/83789
莎莎醬蒟蒻麵,{番茄:1個}{洋蔥:半個}{香菜:適量}{檸檬皮:適量}{辣椒:一條}{豬五花:100克}{旭家蒟蒻麵:1包}{糖:1小匙}{鹽:適量}{橄欖油:少許}{檸檬汁:半個},https://tokyo-kitchen.icook.network/uploads/recipe/cover/83481/large_75ff2c0db663d66f.jpg,https://icook.tw/recipes/83481
泡菜蒟蒻絲湯麵,{小魚乾高湯:適量}{韓式泡菜:100 公克}{蒟蒻絲:10 公克}{家樂福嚴選豬肉片:5 片}{豆腐:0.5 塊},https://tokyo-kitchen.icook.network/uploads/recipe/cover/83300/large_81738b84fab3d982.jpg,https://icook.tw/recipes/83300
[港妞廚房] 低卡高纖瘦身蒟蒻麵,{蒟蒻麵(1包):218g}{雞胸肉:適量}{青瓜絲:適量}{柚子醬油:半大匙}{日式芝麻醬:半大匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/83252/large_67cdd4c1ee771df0.jpg,https://icook.tw/recipes/83252
冬瓜粒湯泡飯~去水腫低卡,{冬瓜:300 克}{絲瓜(角瓜):1/3 條}{豬肉:40 克}{草菇:5 粒}{蝦仁:3 隻}{干貝:1 粒}{雞高湯:400 ml}{水:100 ml}{白飯:1 碗}{鹽(醃豬肉):1/2 茶匙}{糖(醃豬肉):1/3 茶匙}{太白粉(清洗蝦仁):適量}{糖(醃蝦仁):1/4 茶匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/83095/large_dfab184fc86360ac.jpg,https://icook.tw/recipes/83095
Mimi♥珊瑚草花枝沙拉【瘦身料理】,{珊瑚草:30g}{西洋芹:1根}{花枝:1/2隻}{橄欖油:2大匙}{醬油:2大匙}{醋:2大匙}{糖:1小匙}{蒜末:3瓣},https://tokyo-kitchen.icook.network/uploads/recipe/cover/82212/large_cab6204bc1ddf120.jpg,https://icook.tw/recipes/82212
221大卡消暑輕食餐～義式冷麵沙拉,{Pasta:33g}{綜合生菜:150g}{甜椒:20g}{芒果:30g}{黃金奇異果:半顆}{沙拉粉:2g}{橄欖油:1小匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/81746/large_093b7b6c92fb0d16.jpg,https://icook.tw/recipes/81746
[ 豆浆蔬菜浓汤］－无糖低脂，越喝越瘦,{无糖豆奶:300毫升}{绿菜花:1束}{红萝卜丁:100克}{江鱼仔:20克}{洋菇:1包}{洋葱:半颗}{黑胡椒粉:适量}{盐巴:适量}{鸡精块:一半},https://tokyo-kitchen.icook.network/uploads/recipe/cover/81029/large_b00587f92eba1058.jpg,https://icook.tw/recipes/81029
低卡泰式酸辣涼麵,{蒟蒻麵或冬粉:1人份}{小黃瓜:半條}{去皮雞腿肉:1小片}{牛番茄:半顆}{辣椒:1根}{糖:2小匙}{檸檬汁或白醋:3小匙}{魚露:1小匙}{諾鈣C發泡錠:1/2錠},https://tokyo-kitchen.icook.network/uploads/recipe/cover/80422/large_b938e89127172faa.jpg,https://icook.tw/recipes/80422
245大卡高纖高鈣料理～紅莧菜皮蛋麵線,{莧菜:150g}{麵線:40g}{吻仔魚:50g}{皮蛋1顆:40g}{蒜:3瓣}{辣椒:適量}{胡椒鹽:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/80410/large_da79a10b2eade83f.jpg,https://icook.tw/recipes/80410
