Cuisine,Ingredients,Image,Url
麻油香菇雞藜麥,{藜麥:1杯}{黑麻油:1~2大匙}{香菇:5朵}{雞肉:半斤}{薑片:8片}{淡醬油:1大匙}{塩:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/83834/large_e03e92f435fad69f.jpg,https://icook.tw/recipes/83834
蒜香雞肉佐蔾麥,{去骨雞腿:1片}{蒜味胡椒塩:適量}{米酒:1大匙}{蔾麥:1杯}{小黃瓜:半條}{洋蔥:1/8個}{蕃茄:半顆}{塩:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/83837/large_00aed315711c11e5.jpg,https://icook.tw/recipes/83837
鮮蝦蔾麥煎餅,{蔾麥:2飯碗}{蔬菜丁:適量}{洋蔥:1 大匙}{蝦仁:1飯碗}{米酒:少許}{白胡椒:少許}{中筋麵粉:50g}{再來米粉:20g}{水:130cc}{塩:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/84002/large_f033a41ce2a1c3db.jpg,https://icook.tw/recipes/84002
法式白醬野菇藜麥派,{pizza用乳酪絲:80~100g}{綠花椰菜末(可省略):適量}{蔾麥:2飯碗}{洋蔥末:1大匙}{各種新鮮香菇:1飯碗}{燻肉末:如火腿.培根:1/3飯碗}{塩:少許}{低筋麵粉(先過篩):150g}{塩:1~2g}{無塩奶油（切成小丁）:60g}{蛋液:30cc}{水:20cc}{低筋麵粉:25g}{無塩奶油:30g}{牛奶:150cc}{塩:少許}{白或黑胡椒:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/84008/large_09f95d6d4fc5ac52.jpg,https://icook.tw/recipes/84008
~什錦冬粉~,{冬粉:2個}{雞胸肉:50公克}{香菇:5朵}{紅蘿蔔:50公克}{芹菜:1支}{蔥:1支}{薑:1片}{鹽.胡椒粉:各少許}{鹽.酒.醬油:各少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/83934/large_b0510659ea2b5c0c.jpg,https://icook.tw/recipes/83934
香甜玉米雞湯,{小雞腿:4隻}{玉米:2支}{紅蘿蔔:1條}{洋蔥:1個}{大蒜:數個}{薑:數片}{蔥:1支}{冷水:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/83794/large_ac222e2d2a58ad0a.jpg,https://icook.tw/recipes/83794
黑豆飯,{黑豆:2 碗}{白米:2 碗}{水:3 碗},https://tokyo-kitchen.icook.network/uploads/recipe/cover/83316/large_8b5224957c38c515.jpg,https://icook.tw/recipes/83316
餡料篇~紅豆泥,{牛奶紅豆:200g}{清水:400cc}{砂糖:75g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/83153/large_7ef2acf52c77e28d.jpg,https://icook.tw/recipes/83153
杏仁雙享(糖霜&蒜味),{生杏仁豆(甜口味的量):100 g}{細砂糖:100 g}{水:20 cc}{生杏仁豆(鹹口味的量):300 g}{塩:300 g}{市售蒜味粉:20 g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/83034/large_9db27dd38007b434.jpg,https://icook.tw/recipes/83034
泡菜炒冬粉,{韓式泡菜:150g}{梅花火鍋肉片:250g}{韓國冬粉:3～4人份}{黃豆芽:50g}{韭菜:1把}{青蔥:1支}{蒜末:1大匙}{＜醃肉醬料＞:：}{醬油:2茶匙}{米酒:1大匙}{糖:1茶匙}{開水:少許}{油:少許}{太白粉:少許}{＜調味料＞:：}{韓式辣椒醬:1大匙}{泡菜汁:1大匙}{醬油:1茶匙}{糖:2茶匙}{開水:200～300c.c},https://tokyo-kitchen.icook.network/uploads/recipe/cover/81898/large_a71034c06e33698f.jpg,https://icook.tw/recipes/81898
